"","site.x","night_date.x","samp.occ","uid","EPTFUS","LASBOR","LASCIN","LASNOC","MYOLEI","MYOLUC","MYOSEP","MYOSOD","NYCHUM","PERSUB","NOID","NOISE","EPTFUS.P","LASBOR.P","LASCIN.P","LASNOC.P","MYOLEI.P","MYOLUC.P","MYOSEP.P","MYOSOD.P","NYCHUM.P","PERSUB.P","version","subversion"
"1965","GETT13",2019-04-16,34,"GETT13 2019-04-16",317,16,2,417,0,2,0,0,390,5,283,615,0,1,1,0,1,0.2258278,1,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1966","GETT13",2019-04-17,35,"GETT13 2019-04-17",416,32,3,1189,0,3,1,0,893,5,756,1916,0,1,1,0,1,0.0010374,0.1226483,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1967","GETT13",2019-04-18,36,"GETT13 2019-04-18",323,81,7,1234,0,1,0,0,1982,18,1082,2522,0,1,1,0,1,0.3994422,1,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1968","GETT13",2019-04-19,37,"GETT13 2019-04-19",113,4,5,752,0,0,0,0,84,0,211,2482,0.1601076,1,1,0,1,1,1,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1969","GETT13",2019-04-20,38,"GETT13 2019-04-20",969,9,1,1681,0,3,0,0,216,20,553,944,0,1,1,0,1,0.1668027,1,1,0,2.68e-05,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1970","GETT13",2019-04-21,39,"GETT13 2019-04-21",910,19,1,889,0,0,1,0,143,3,483,931,0,0.0013895,1,0,1,1,0.0002588,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1971","GETT13",2019-04-22,40,"GETT13 2019-04-22",1516,9,1,781,0,0,1,0,15,5,371,744,0,4e-07,1,0,1,1,0.0001008,1,8e-07,0.0021776,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1972","GETT13",2019-04-23,41,"GETT13 2019-04-23",1742,4,1,1252,0,1,0,0,63,2,471,717,0,0.7980547,1,0,1,0.8792424,1,1,0,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1973","GETT13",2019-04-24,42,"GETT13 2019-04-24",2038,7,0,1164,0,0,0,0,211,11,471,964,0,1,1,0,1,1,1,1,0,0.1701925,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1974","GETT13",2019-04-25,43,"GETT13 2019-04-25",665,1,8,633,0,0,0,0,279,21,349,1068,0,1,1,0,1,1,1,1,0,0.0003805,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1975","GETT13",2019-04-26,44,"GETT13 2019-04-26",757,35,0,602,0,3,0,0,517,34,548,1141,0,0.03138,1,0,1,1,1,1,0,4.12e-05,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1976","GETT13",2019-04-27,45,"GETT13 2019-04-27",1273,8,1,869,0,0,0,0,235,52,679,1472,0,1,1,0,1,1,1,1,0,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1977","GETT13",2019-04-28,46,"GETT13 2019-04-28",131,12,0,35,0,1,0,0,192,18,154,388,0,0.5894513,1,0.0011558,1,0.9366606,1,1,0,0.0001539,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1978","GETT13",2019-04-29,47,"GETT13 2019-04-29",605,11,2,997,0,1,0,0,316,142,493,1831,0,1,1,0,1,1,1,1,0,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1979","GETT13",2019-04-30,48,"GETT13 2019-04-30",963,4,1,972,0,0,0,0,282,70,494,1650,0,1,1,0,1,1,1,1,0,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1980","GETT13",2019-05-01,49,"GETT13 2019-05-01",133,11,0,369,0,0,1,0,472,22,321,1154,0,1,1,0,1,1,0.0032039,1,0,0.0627293,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1981","GETT13",2019-05-02,50,"GETT13 2019-05-02",74,13,8,90,0,3,0,0,222,77,176,880,0,0.7851257,1,0,1,0.5481878,1,1,0,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1982","GETT13",2019-05-03,51,"GETT13 2019-05-03",10,0,2,20,0,0,0,0,2,0,11,629,0.0057575,1,0.910604,0,1,1,1,1,0.0364769,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1983","GETT13",2019-05-04,52,"GETT13 2019-05-04",33,0,26,96,0,0,0,0,30,8,52,2056,0.00011,1,2e-07,0,1,1,1,1,0,2.97e-05,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1984","GETT13",2019-05-05,53,"GETT13 2019-05-05",21,0,1,1163,0,0,0,0,1,0,47,1406,1,1,1,0,1,1,1,1,0.0010415,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1985","GETT13",2019-05-06,54,"GETT13 2019-05-06",59,1,8,26,0,0,0,0,3,138,29,404,0,0.2684689,0.1291887,6.59e-05,1,1,1,1,0.7900296,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1986","GETT13",2019-05-07,55,"GETT13 2019-05-07",102,4,13,97,0,6,0,0,6,87,97,690,0,0.0069824,0.4376174,0,1,0.0562931,1,1,0.1379379,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1987","GETT13",2019-05-08,56,"GETT13 2019-05-08",40,0,8,19,0,0,0,0,2,59,37,191,0,1,0.0240908,0.0011114,1,1,1,1,0.5197416,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1988","GETT13",2019-05-09,57,"GETT13 2019-05-09",126,2,6,44,0,0,0,0,10,83,52,309,0,0.309435,1,6e-07,1,1,1,1,0.0001957,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1989","GETT13",2019-05-10,58,"GETT13 2019-05-10",142,1,32,43,0,1,0,0,11,112,64,441,0,0.8208739,0,0.003108,1,1,1,1,5.76e-05,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1990","GETT13",2019-05-11,59,"GETT13 2019-05-11",9,0,0,2,0,0,0,0,1,3,5,420,3e-07,1,1,0.789782,1,1,1,1,0.2268344,0.0001614,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1991","GETT13",2019-05-12,60,"GETT13 2019-05-12",0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1,1,1,1,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1992","GETT13",2019-05-13,61,"GETT13 2019-05-13",1,0,0,0,0,0,0,0,0,1,1,75,0.1232861,1,1,1,1,1,1,1,1,0.025625,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1993","GETT13",2019-05-14,62,"GETT13 2019-05-14",11,1,0,5,0,1,0,0,6,96,19,165,3e-07,0.5407916,1,0.0971674,1,1,1,1,0.0300555,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1994","GETT13",2019-05-15,63,"GETT13 2019-05-15",64,1,3,9,0,0,0,0,9,189,36,441,0,0.7134473,0.9876078,0.943191,1,1,1,1,0.0106443,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1995","GETT13",2019-05-16,64,"GETT13 2019-05-16",29,0,0,9,0,1,0,0,2,10,16,101,0,1,1,0.0935461,1,0.3558766,1,1,0.0758298,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1996","GETT13",2019-05-17,65,"GETT13 2019-05-17",68,1,8,30,0,0,0,0,5,11,35,167,0,0.5846153,0.2310624,9.2e-06,1,1,1,1,0.0038513,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1997","GETT13",2019-05-18,66,"GETT13 2019-05-18",72,2,27,24,0,0,0,0,3,1,45,291,0,0.0663866,0,0.0859452,1,1,1,1,0.1173833,0.3271576,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1998","GETT13",2019-05-19,67,"GETT13 2019-05-19",77,0,22,16,0,0,0,0,4,2,36,162,0,1,0,0.8307294,1,1,1,1,0.0014694,0.027773,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"1999","GETT13",2019-05-20,68,"GETT13 2019-05-20",99,1,8,14,0,0,0,0,4,8,18,149,0,0.5047692,0.2763236,0.9692423,1,1,1,1,0.0149412,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2000","GETT13",2019-05-21,69,"GETT13 2019-05-21",19,1,1,0,0,0,0,0,0,6,4,37,0,0.0634962,0.9892999,1,1,1,1,1,1,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2001","GETT13",2019-05-22,70,"GETT13 2019-05-22",35,0,4,2,0,0,0,0,11,21,16,93,0,1,0.2860471,1,1,1,1,1,0,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2002","GETT13",2019-05-23,71,"GETT13 2019-05-23",138,2,11,26,0,2,0,0,3,5,42,297,0,0.0846347,0.2389976,0.2694972,1,0.2462107,1,1,0.1693362,1.06e-05,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2003","GETT13",2019-05-24,72,"GETT13 2019-05-24",29,1,8,8,0,0,0,0,1,12,16,78,0,0.183505,0.0013641,0.532254,1,1,1,1,0.7402287,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2004","GETT13",2019-05-25,73,"GETT13 2019-05-25",113,0,12,17,0,0,0,0,2,9,33,215,0,1,0.0293068,0.9390046,1,1,1,1,0.0608439,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2005","GETT13",2019-05-26,74,"GETT13 2019-05-26",138,0,27,32,0,2,0,0,4,3,67,265,0,1,1e-07,0.1518324,1,0.029291,1,1,0.0024003,0.0019929,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2006","GETT13",2019-05-27,75,"GETT13 2019-05-27",58,0,3,14,0,1,0,0,1,3,28,110,0,1,0.9915229,0.1213332,1,0.1947366,1,1,0.2488161,0.0001703,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
"2007","GETT13",2019-05-28,76,"GETT13 2019-05-28",97,0,12,16,0,0,0,0,2,8,50,179,0,1,0.0115022,0.8466823,1,1,1,1,0.0574296,0,"KALEIDOSCOPE 5.2.1","Bats of North America 5.1.0 S/A: 0"
